text,summary
"Há exatos quatro anos, milhões de espanhóis tomaram as praças do país contra as medidas de austeridade propostas pelo então primeiro-ministro socialista, José Luis Zapatero, exigindo uma ""democracia real já"".  Slogans como ""Não nos representam"" e ""Nossos sonhos não cabem nas urnas"", disseminaram-se nos acampamentos em praças como o da Porta do Sol em Madri ou o da praça Catalunha em Barcelona.  Apesar dos slogans, uma parte dos manifestantes resolveu apostar na regeneração das instituições públicas participando do processo eleitoral –no ano passado, nas eleições para o Parlamento Europeu e, agora, nas eleições para os municípios e comunidades autônomas espanholas.    Nas eleições europeias de 2014, duas iniciativas ""cidadãs"" e contra o establishment bipartidário espanhol entraram na disputa: o catalão Partido X e o Podemos, baseado em Madri.  Embora o Partido X não tenha conseguido votos suficientes para eleger deputados europeus, o Podemos conseguiu eleger cinco. Meses depois, algumas pesquisas de opinião já mostravam o novo partido como a maior força política em uma eventual eleição nacional.  O sistema bipartidário que desde o fim da ditadura franquista, em 1978, havia oposto conservadores do Partido Popular e progressistas do Partido Socialista Operário Espanhol foi subvertido por novas forças políticas que diziam expressar a indignação que emergiu nos protestos de 2011.  A emergência de novos atores não se deu apenas à esquerda do espectro político. O Ciudadanos, partido mais antigo e de centro-direita, apareceu renovado e se expandiu prometendo a entrada na política de políticos não profissionais, de novas gerações e sem vínculos com a corrupção.  CANDIDATURAS CIDADÃS  A tentativa dos movimentos sociais de regenerar a política se expressou nas atuais eleições em amplas coalizões que uniram, além do Podemos, ativistas, coletivos e partidos políticos alternativos.  As autodenominadas ""candidaturas cidadãs"" tiveram excelente desempenho nas duas principais cidades espanholas. Em Barcelona, Ada Colau, ativista antidespejo com longa participação nos movimentos sociais, venceu as eleições pela coalizão Barcelona en Comú, conquistando 11 das 30 cadeiras (concejales) em disputa.  Na capital, a coalizão Ahora Madrid, apresentou a candidatura de Manuela Carmena, juíza aposentada, com histórico na luta pelos direitos humanos. A coalizão de Carmena ficou em segundo lugar, com 20 das 57 cadeiras em disputa, contra 21 conquistadas pelo Partido Popular.  Apesar da vitória, o Partido Popular, perdeu a maioria absoluta e sofre seu maior golpe em 26 anos de poder em Madri. Há ainda a possibilidade de um acordo entre os partidos de esquerda que poderia levar Carmena a ser a prefeita de fato.  As duas coalizões roubaram a cena durante a campanha eleitoral e prometeram mudanças drásticas na forma de se fazer política. Já se diziam vitoriosas por terem elaborados seus programas de governo de forma colaborativa, serem autofinanciadas e terem como principais mensageiros ""pessoas comuns"" e não políticos profissionais.  Os 35 milhões de eleitores que foram hoje às urnas abriram a porta para uma profunda reestruturação do sistema partidário espanhol. A ""geração das praças"" compareceu às urnas, concorreu por elas, e aumentou a pressão para que as instituições políticas se renovem e sejam mais porosas às demandas que vem das ruas.  Lucia Nader é cientista política pela Sciences Po-Paris e Pablo Ortellado é professor do curso de Gestão de Políticas Públicas da EACH-USP. Ambos estão na Espanha, acompanhando as eleições e suas relações com os movimentos sociais.",Movimentos sociais subvertem bipartidarismo em eleição na Espanha
"O governo do Estado de São Paulo não financia, não faz pagamentos nem tem contratos com blogueiros (""Blogueiro antipetista recebe pagamentos do governo Alckmin"", ""Poder"", 18/4). O governo tem contrato com a agência Propeg, vencedora de licitação, a quem solicitou os serviços para o portal e as redes sociais da Secretaria da Cultura. A reportagem confunde propositalmente a atuação de uma empresa com as atividades pessoais de um de seus sócios. Os serviços foram comprovadamente prestados pela empresa, pelo menor preço. Não é fato que a Subsecretaria de Comunicação deixou de informar valores pagos. A própria reportagem conferiu o valor na documentação a que teve acesso.  PAULO ANDRÉ AGUADO, assessor técnico de gabinete da Subsecretaria de Comunicação do Estado de São Paulo (São Paulo, SP)  *  A Apendix Consultoria começou a trabalhar com a Propeg no mês de junho de 2013. Foi selecionada por ter apresentado o mais baixo orçamento e a proposta mais adequada. Os serviços solicitados foram entregues adequadamente. Valores relativos a contratações no âmbito de prestação de serviços a clientes públicos estão disponíveis para consulta de acordo com as regras da Transparência Pública. A contratação da Apendix Consultoria se deu com base no inciso III do parágrafo 1º do artigo 2º da Lei 12.232/10.  LUÍS COSTA PINTO, vice-presidente do Grupo PPG/ Propeg (Brasília, DF)  *  RESPOSTA DOS JORNALISTAS RICARDO MENDONÇA E LUCAS FERRAZ - A reportagem fez reiterados pedidos ao governo sobre os valores pagos à Appendix. Os dados não foram enviados. Falando em transparência, o Executivo disponibilizou 88 caixas com incontáveis papéis da publicidade oficial, sem indicar a localização das informações solicitadas.  *  PARTICIPAÇÃO  Os leitores podem colaborar com o conteúdo da Folha enviando notícias, fotos e vídeos (de acontecimentos ou comentários) que sejam relevantes no Brasil e no mundo. Para isso, basta acessar Envie sua Notícia ou enviar mensagem para leitor@uol.com.br",Governo de SP contesta reportagem sobre blogueiro antipetista
"MARIANA MARINHO DE SÃO PAULO  Há cerca de dois anos, o produtor Fernando Machado e o fotógrafo Mauricio Nahas partiram para o Vale do Jequitinhonha, em Minas Gerais, com um objetivo: retratar de forma sensível a arte e a vida dos ceramistas da região, a maioria mulheres. Os mais de 3.300 quilômetros rodados por sete cidades darão base, em 2016, a um documentário.  Uma amostra das histórias dessas artistas pode ser vista na mostra ""Do Pó da Terra"". Em cartaz no Museu Afro Brasil até 3 de janeiro, a exposição reúne cerca de 50 fotos em preto e branco clicadas por Nahas em 2015, em uma segunda ida ao Vale.  Apelidada de Vale da Miséria, a região é marcada por dilemas como desemprego, pobreza, seca e alcoolismo.  Nahas conta que, em meio a essa realidade, o trabalho artesanal com cerâmica e argila representa uma possibilidade de sustento. ""A sociedade é matriarcal e o processo da arte é passado de forma oral, já que a maioria é semi analfabeta"", diz.  Entre as personagens está dona Zezinha, que já teve seus trabalhos expostos em Nova York, e Glorinha, dona de um acervo de vários ceramistas, como Ulisses Pereiras, cujas obras valem cerca de R$ 30 mil cada uma.  Leia entrevista com o fotógrafo Mauricio Nahas, 51.    sãopaulo - O Vale do Jequitinhonha é quase sempre associado à seca e à pobreza. O que as fotos revelam para além disso? Mauricio Nahas - O talento e a criatividade do brasileiro. Há uma força criativa que, mesmo em uma situação adversa, propicia a realização de um trabalho que tem valor artístico muito grande e consegue proporcionar o sustento dessas pessoas.  De certa forma, a região opera em um sistema matriarcal. Como é essa relação para os moradores? Por causa da seca e da falta de dinheiro, os maridos migravam para trabalhar em usinas e as mulheres ficavam fazendo cerâmica. Mas chegou uma hora em que a situação se inverteu e o dinheiro que elas ganhavam era maior do que a quantia que eles traziam dessas viagens. Os homens acabaram ficando em casa e passaram a fazer o serviço do lar. Como isso vem de geração em geração, você percebe como está arraigado o fato de a mulher ser a dominante da família. É muito interessante, principalmente em um país machista como o nosso.  Das personagens e histórias que você conheceu lá, quais mais te marcaram? Dona Izabel, por ter um histórico emblemático e por ser uma pessoa muito doce e generosa. Ela morreu no ano passado. E também a dona Noemiza. Ela cuidava de uma irmã com problemas mentais e tinha uma relação complicada com o álcool. Além disso, enfrentamos desafios da geografia. Para chegar até a casa da Noemiza, por exemplo, andamos por mais de uma hora num sol de 40 graus porque nenhum carro conseguia ir até lá. São histórias que não estamos acostumados a ver aqui na cidade.  Museu Afro Brasil - pq. Ibirapuera. Av. Pedro Álvares Cabral, portão 10, região sul, tel. 3320-8900. Ter. a dom.: 10h às 17h. Até 3/1/2016. Livre. Ingr.: R$ 6 (sáb.: grátis). Estac. (sistema Zona Azul - no portão 3). Ingr. p/ museuafrobrasil.org.br.",Ceramistas do Vale do Jequitinhonha são tema de mostra no Museu Afro
"Para o ensaísta norte-americano David Rieff, ""a guerra chegou à Europa e certamente retornará aos EUA, num futuro não muito distante.""  Filho da intelectual e ativista Susan Sontag (1933-2004), crítica da ação dos EUA durante o governo Bush e da reação ao 11 de Setembro, Rieff é autor de ensaios sobre imigração, guerras contemporâneas e políticas intervencionistas dos EUA.  Questionado sobre os ataques em Paris, na última sexta-feira (13), Rieff afirmou à Folha: ""Se essa situação de guerra na Europa persistir por mais uma década, acho difícil acreditar que as democracias ocidentais poderão permanecer sendo democracias, pelo menos no que diz respeito ao tema da segurança, mesmo com relação ao que são nos dias de hoje"".  Crítico da ação dos EUA no Iraque em 2003 e autor de livros como ""Democratic Dreams and Armed Intervention"" (sonhos democráticos e intervenção armada) e ""Bosnia and the Failure of the West"" (Bósnia e o fracasso do Ocidente), Rieff considera que ""é precisamente a liberdade dos países desenvolvidos que os faz vulneráveis nos dias de hoje aos assassinos e aos kamikazes modernos"".  O ensaísta acredita que, ""num futuro como o que parece estar próximo, serão poucos os que escolherão uma liberdade sob risco constante de vida em vez de uma segurança confortável"".    E complementa: ""Temo que nossas sociedades se transformem em sociedades mais ditatoriais. Não que se transformem em ditaduras puras, mas sim em híbridos de elementos democráticos e antidemocráticos –como já o são no que diz respeito à economia"".","Para ensaísta, guerra chegou à Europa e retornará 'em breve' aos EUA"
"Ariana Grande, 24 anos e pouco mais de 1,5 m de altura, surge diante das 50 mil pessoas que lotaram o estádio Old Trafford, em Manchester, no dia 4 de junho. A cantora prepara o público, divertindo-se com o que faria a seguir.  Munida de seu característico rabo de cavalo, a americana então canta ""Side to Side"", single que ficou por 14 semanas no top 10 da ""Billboard"" e alavancou seu terceiro álbum, ""Dangerous Woman"", que ela traz para shows no Rio de Janeiro, nesta quinta (29), e em São Paulo, no sábado (1º).  A canção é um pop movido a reggae, com uma letra sobre se sentir assada depois de transar a noite inteira. Essa foi a resposta de Ariana Grande ao atentado terrorista que matou 22 pessoas e deixou centenas de feridos na saída de seu show na mesma cidade, duas semanas antes.  A cantora explica: a mãe de uma das vítimas, Olivia, a havia pedido para que não deixasse de cantar seus hits.  Assista ao videoclipe de ""Side to Side""  Assista ao videoclipe de ""Side to Side""  A performance em questão veio logo após o dueto com sua amiga Miley Cyrus em ""Don't Dream It's Over"". Miley dedicava a ela um tratamento quase maternal, como uma espécie de irmã mais velha. As duas cresceram como estrelas de TV e Ariana parece ter se espelhado na amiga para encontrar a própria identidade.  Enquanto Miley já se despedia de Hannah Montana e preparava a ruptura de sua imagem como boa moça do Disney Channel, Ariana ainda engatinhava como a ingênua Cat Valentine em ""Victorious"" e no subsequente derivado ""Sam & Cat"", responsável pela maior audiência da Nickelodeon, de 2010 a 2014.  ""Eu estava nos bastidores do show de Ariana Grande e disse: 'Saia do camarim comigo e deixe que tirem nossa foto, isso será a melhor coisa que acontecerá com você, porque estar associada a mim a tornará menos docinha'"", lembrou Miley Cyrus ao jornal ""The New York Times"", em 2014.  Ariana já tentava se desvencilhar do papel desde que se arrependeu de lançar ""Put Your Hearts Up"", em 2011. ""Era voltado a crianças e pareceu tão inautêntico e falso"", disse a cantora à ""Rolling Stone"" americana em 2014.  A crítica especializada, porém, escolheu outra artista para compará-la. Quando Ariana debutou com ""Yours Truly"", de 2013, uma espécie de tributo às suas influências noventistas, ganhou prontamente o título de nova Mariah Carey.  A aposta de que ela tinha raízes latino-americanas, inicialmente gerada por seu tom de pele e sua origem em Boca Raton, na Flórida, ganhava força conforme ela firmava parcerias com artistas como Nicki Minaj, Major Lazer e J Balvin, vozes do reggaeton. Em diversas ocasiões, a cantora precisou esclarecer que vem de uma família de ascendência italiana que deixou Nova York para morar na Flórida.  Ouça o álbum ""Dangerous Woman""  Ouça no deezer  Ao lançar seu segundo álbum, ""My Everything"", a garota frequentou as rádios com o hit ""Problem"" e, como todo artista pop bem-sucedido de sua geração, aprendeu a dominar sua presença digital: tornou-se um dos assuntos mais comentados no Twitter e passou a reunir uma legião de fãs no Instagram –hoje é a segunda mais seguida na rede social, com 110 milhões.  O single com a australiana Iggy Azalea vendeu mais de 438 mil cópias na semana do lançamento, atingiu o topo do ranking do iTunes em 37 minutos, chegando à liderança em 50 países e abrindo portas para a primeira turnê mundial.  Foi somente em 2015 que veio ao Brasil pela primeira vez, onde se apresentou para cerca de 22 mil fãs. Após dois anos, ela volta com uma honesta tentativa de equalizar a potente voz com a imagem que quer desempenhar.  ARIANA GRANDE - TURNÊ DANGEROUS WOMAN QUANDO qui. (29), 21h, no Rio, e sáb. (1º), 20h, em São Paulo ONDE Jeunesse Arena (RJ) e Allianz Parque (SP) QUANTO R$ 110 a R$ 560, em livepass.com.br","Após atentado em Manchester, Ariana Grande faz show no Brasil"
"Na cidade mineira de Piumhi, Edson Lopes da Cruz começou a aprender código morse com apenas 15 anos. Não por causa dos filmes de espionagem, mas por uma questão profissional. Estava começando a trabalhar como telegrafista nos Correios.  Ao todo, Edson dedicou 35 anos à empresa e desenvolveu uma paixão pelas mensagens codificadas que iam muito além do prédio dos Correios e do horário comercial.  Nas folgas, usava os códigos para mandar declarações de amor para Lila, uma colega de trabalho, que mais tarde virou sua mulher. Ele mesmo ensinou à jovem os sinais.  Também usava a telegrafia para mandar mensagens por radioamador. Com o prefixo PY4-BGQ –Brasil, Grande e Querido, como gostava de dizer– se comunicava com o mundo todo. Fazia questão de guardar os cartões de confirmação das mensagens como prova do seu alcance.  Seu conhecimento sobre o telégrafo também influenciou sua ida para a Segunda Guerra (1939-1945). Voluntário, Edson fez todo o treinamento em São João del Rei (MG), mas não embarcou para a Europa. Disseram-lhe que havia poucos profissionais na sua área no Brasil, não podiam abrir mão do trabalho dele.  Mudou-se para Belo Horizonte após a aposentadoria, nos anos 70. Ficou no mesmo apartamento, no bairro Carlos Prates, até o fim. Sem nunca parar de mandar mensagens.  Complicações devido a um AVC o levaram à morte no último dia 5, aos 96 anos, deixando sete filhos e seis netos.  A missa de 7º dia será às 19h30 desta quinta (11) na capela do Colégio N. Sra. da Piedade, bairro de Calafate, BH.  coluna.obituario@grupofolha.com.br  -  Veja os anúncios de mortes  Veja os anúncios de missas",Mortes: Trocava mensagens de amor em código morse
"Foi o pai da publicitária Sofia quem lhe deu seu primeiro sutiã –e ele caiu na risada quando soube que a filha tinha experimentado drogas pela primeira vez.  O professor Crounel sofria bullying na escola –os colegas perguntavam se ele comia minhocas– por causa do personagem que seu pai criara; com o tempo, aprendeu a usar justamente a figura fictícia para se defender. Hoje, vez por outra imita o vozeirão dela para seus alunos.  A publicitária Marina dava pitacos no trabalho do pai, e fazia questão de ver se eles tinham sido aprovados no resultado final. Coincidência ou não, acabou se tornando a herdeira profissional dele.  O empresário Sérgio se lembra de ganhar livros do pai até quando quem comemorava aniversário eram as irmãs. E hoje diz ter herdado, mais do que livros, os valores e a relação um quê sincretista do pai com a religiosidade.  A advogada Daniela se lembra de dormir no chão com um Snoopy de pelúcia enquanto o pai ensaiava ao piano –mas não se viu seguindo os passos profissionais dele.  No Dia dos Pais, celebrado neste domingo (13), a TV Folha ouviu histórias de infância e fez uma pequena coleção das heranças que os filhos de cinco personalidades mantêm de seus pais: Sofia Angeli, filha do cartunista Angeli, Crounel Marins, filho do cineasta José Mojica Marins (criador do Zé do Caixão), Marina Sousa, filha do cartunista Mauricio de Sousa e diretora editorial dos estúdios do pai, Sérgio Mindlin, filho do bibliófilo José Mindlin (1914-2010), e Daniela Martins, filha do maestro João Carlos Martins.","O 1º sutiã, Snoopy ao piano, minhocas: filhos lembram casos de pais famosos"
"INSTRUMENTO EXTREMAMENTE VALIOSO  Extinguir o foro privilegiado é o mesmo que tratar uma doença com o remédio errado. Na verdade, seria como iniciar um tratamento que só agravaria a saúde do paciente.  Há limites para o uso da metáfora médica em relação ao sistema político, mas ela é útil nesse caso para explicar o que está em jogo.  Perante os ""sintomas"" de tendência à impunidade de membros do alto escalão político do país, há razoável consenso no ""diagnóstico"" de que isso se relaciona com um problema no foro privilegiado. A divergência está nas recomendações de tratamento.  Aparentemente poucos estariam dispostos a defender o sistema de foro privilegiado tal como posto atualmente. E isso faz todo sentido. A grande dúvida se tal instrumento constitucional deveria ser extinto ou simplesmente modificado para que funcione melhor.  Como escolher entre essas duas opções? A resposta depende de uma compreensão adequada da função do instituto, ou seja, de quem se beneficia com o foro privilegiado.  Há quem veja nele apenas uma garantia de estabilidade para ocupantes de cargos públicos. Isso é apenas meia verdade.  Trata-se de um mecanismo pelo qual detentores de cargos públicos são processados e julgados, em caso de crime, diretamente por tribunais, sem passar por juízes de primeira instância.  O foro também protege os juízes de primeiro nível da pressão que réus ou outros agentes muito poderosos podem exercer sobre eles.  Quando se pensa na extinção do foro privilegiado, tende-se a presumir que teremos centenas de operações da Polícia Federal pelo país.  Todavia, a Lava Jato é uma grande exceção, pois conta com dois fatores cruciais para seu sucesso -o apoio popular e a exposição na mídia. Isso confere à operação uma proteção contra eventuais planos de desmontá-la.  Dada a vastidão do país, a maioria dos juízes não teria como contar com esse suporte nas eventuais ações penais contra vereadores, prefeitos, deputados estaduais e federais, senadores, governadores e ministros de Estado.  Nesse caso, a pressão pode vir tanto dos investigados e réus como de adversários políticos que querem se valer do Judiciário a seu favor.  O que está em jogo não é a integridade ou a capacidade dos diversos magistrados, promotores e policiais do país, mas o limite que existe para oferecer a eles apoio e até mesmo proteção nesses casos extremos.  Nesse sentido, o valor do foro privilegiado está em isolar, ao máximo possível, o julgador da esfera de poder de quem está sendo julgado. No Brasil isso é extremamente valioso.  Essa garantia seria posta totalmente a perder com a simples extinção do instituto. É verdade que esse valor também não está tão bem protegido no sistema atual, o que pode ser corrigido.  Por exemplo, não resta dúvida de que o foro privilegiado no STF (Supremo Tribunal Federal) é extremamente problemático. O Supremo não tem estrutura operacional para lidar com os processos penais de todos os parlamentares e ministros de Estado. Trata-se de uma instância que poderia ser reservada para a Presidência da República, da Câmara e do Senado -ou nem mesmo isso.  Todavia, o foro privilegiado vai muito além do STF. Há também o foro privilegiado no STJ (Superior Tribunal de Justiça) e nos tribunais estaduais e regionais, nos quais a questão logística opera melhor. Além disso, é possível também criar tribunais especializados para esses casos.  Sendo assim, para lidar com o problema da impunidade do alto escalão político do país, necessitamos de uma solução que respeite a complexidade do problema. A melhor inovação virá do aperfeiçoamento do sistema de foro privilegiado, não do seu abandono.  RUBENS GLEZER, doutor em teoria do direito pela USP, é professor de direito constitucional da Escola de Direito de São Paulo da Fundação Getulio Vargas  PARTICIPAÇÃO  Para colaborar, basta enviar e-mail para debates@grupofolha.com.br",Foro privilegiado deveria ser extinto? Não
"O Senado aprovou nesta quarta-feira (27) a segunda medida provisória proposta pelo governo para cortar gastos públicos obrigatórios. Por 50 votos a favor, 32 contra e 3 abstenções, a medida provisória 664, que dificulta o acesso à pensão por morte e altera o auxílio-doença, passou no Congresso. O texto segue agora para a sanção da presidente Dilma Rousseff.  A MP aprovada pelos senadores inclui a alternativa ao fator previdenciário, que havia sido proposta pela Câmara dos Deputados.  Nesta terça (26), o Senado já havia passado, com votação mais apertada, a MP 665, que restringe o seguro-desemprego e o abono salarial. A MP 668, que eleva PIS/Cofins, ainda será analisada pelos senadores.  Editoria de arte/Folhapress",Veja o voto de cada senador para MP que reduz acesso à pensão por morte
"Para provar que ""As Veias Abertas da América Latina"" é um clássico, talvez o maior deles, da esquerda latino-americana, basta saber que, na Cúpula das Américas de 2009, Hugo Chávez, então presidente da Venezuela, deu o livro de presente a seu colega Barack Obama.  A notícia fez saltar o livro do lugar 60.280 na lista dos mais vendidos da Amazon para o décimo posto, conforme lembrou o jornal espanhol ""El País"" no noticiário sobre a morte do escritor uruguaio.  Prova de que, como admitiria mais tarde o próprio Galeano, as veias da América Latina continuavam abertas, ao menos no sentido que lhe quis dar o escritor: ""O sistema internacional de poder faz com que a riqueza continue se alimentando da pobreza alheia. Sim, as veias da América Latina ainda continuam abertas"".  De fato, por mais que a situação social na América Latina tenha melhorado nos últimos anos, continua sendo o subcontinente de maior desigualdade no mundo e com um nível de pobreza obsceno.  As veias que se fecharam, pelo menos até agora, foram, em todo caso, as do autoritarismo: quando Galeano publicou o seu clássico, em 1971, a América Latina estava já estava imersa em ditaduras (Brasil) ou na iminência de vê-las instaladas (Uruguai e Chile, em 1973, Argentina em 1976 e por aí vai).  Não por acaso, ""Veias Abertas..."" foi proibido em praticamente todo o Cone Sul, Brasil inclusive, enquanto duraram as ditaduras.  Se as veias continuam abertas, o livro deixou de interessar ao próprio autor: ""Não seria capaz de lê-lo de novo. Cairia desmaiado"", disse durante visita ao Brasil para a 2ª Bienal do Livro de Brasília. Completou: ""Para mim, essa prosa da esquerda tradicional é muito chata. Meu físico não aguentaria"".  O que não se sabe é se seu físico aguentaria a visível decadência também do futebol na América Latina, especialmente Brasil e Argentina.  Política à parte, o futebol foi outro tema em que produziu um clássico (""Futebol ao Sol e à Sombra""). Nele, define o esporte como ""a indústria de entretenimento mais importante do mundo"".  No mundo, de fato continua sendo, mas na América Latina está em tal estado de crise que seu físico talvez também não aguentasse, como dizia não aguentar o aborrecimento causado pela prosa de esquerda, exatamente a que fez dele um clássico.",'Veias Abertas' é o clássico que Eduardo Galeano já não leria
"Ainda em sua primeira versão, a mesma que causou (justificado) escândalo em agosto do ano passado, o Orçamento federal previa deficit de R$ 30 bilhões, rapidamente transformado em superavit de R$ 24 bilhões, embora, é claro, apenas no papel. Tanto que a administração anterior já reconhecia que o número seria negativo e bem pior do que as primeiras estimativas, na casa de R$ 100 bilhões.  Ainda assim, quem segue a questão fiscal de perto já havia manifestado sua descrença, apostando num buraco ainda maior, e valores na casa de R$ 150 bilhões não chegavam a escandalizar ninguém, uma triste ilustração de como nos adaptamos facilmente à miséria. Nesse sentido, o anúncio de um deficit de R$ 170 bilhões, equivalente a 2,7% do PIB, foi recebido por uma sociedade anestesiada.  Não há dúvida de que o valor é horroroso e retrato do grau de deterioração das contas do governo nos últimos anos. Contudo, não chega a ser o pior desenvolvimento nessa frente: o que me deixa ainda mais horrorizado é o grau de incerteza que existe em torno dos números fiscais.  Não bastassem as repetidas revisões de metas (fenômeno constante nos últimos anos), há ainda a possibilidade de perdas de montante desconhecido associadas a eventos tão distintos como a necessidade de capitalização da Petrobras, ou a incapacidade da Eletrobras em publicar seu balanço auditado segundo regras internacionais, ou ainda o montante de créditos de má qualidade nos bancos federais e seus impactos sobre as finanças públicas.  É lamentável, mas aprendemos como um governo mal-intencionado e/ou incompetente na gestão fiscal pode causar um estrago sem precedentes. O quadro institucional, expresso em diplomas como a Lei de Responsabilidade Fiscal ou a Lei de Diretrizes Orçamentárias, foi simplesmente despedaçado no processo. Recuamos ao menos 20 anos em termos de instituições fiscais. Idealmente essas deveriam ser reconstruídas, mas não temos sequer certeza de que seremos capazes de tal tarefa.  Sob essa ótica, as medidas anunciadas nesta terça (24) são, em sua maioria, uma manifestação de intenções corretas, mas, para falar a verdade, não muito mais que isso.  Dessas, a antecipação de pagamentos por parte do BNDES para o Tesouro Nacional é a que deve produzir o maior impacto, R$ 100 bilhões. Da mesma forma, porém, que a concessão dos empréstimos não é despesa, sua amortização não é receita. Embora muito inferior ao tamanho da dívida (R$ 4 trilhões, ou 67% do PIB em março), o efeito equivale a algo como 1,7% do PIB e pode reduzir a conta de juros em algo como R$ 7 bilhões/ano.  Já a fixação de um teto para as despesas do governo federal de acordo com a inflação antecipa uma queda destas relativamente ao PIB. No entanto, sem medidas mais claras no que se refere às vinculações e à adequação da Previdência, não é claro como o teto será cumprido. O diabo mora nos detalhes e resta, portanto, saber como, na emenda constitucional sobre o tema, o governo pretende lidar com essa questão.  Segundo Alexandre Pombini, ""a inflação em si jamais fugiu ao controle nesses 17 anos do regime de metas"". O grau de alienação dessa afirmação revela por que a inflação atingiu mais de 6% ao ano entre 2011 e 2014, 10,7% em 2015 e 9,6% nos últimos 12 meses, comparada a uma meta de 4,5%. Já vai tarde...",A morada do diabo
"O Palácio de Buckingham anunciou nesta quarta-feira (9) que entrou com uma queixa num órgão regulador de imprensa do Reino Unido contra o tabloide ""The Sun"", por causa da manchete da edição desta quarta, segundo a qual a rainha Elizabeth 2ª seria a favor da saída do Reino Unido da União Europeia.  ""Rainha apoia Brexit (aglutinação de Britain e ""exit"", saída em inglês)"", estampa a capa do diário. Os britânicos votam, em referendo no dia 23 de junho, se querem ou não permanecer no bloco.  Segundo um porta-voz de Buckingham, ""a rainha permanece politicamente neutra, como ela tem sido por 63 anos [de reinado]. O referendo é uma questão para o povo britânico decidir"".  O pedido incomum do palácio de reclamar ao Ipso (Organização Independente de Padrões de Imprensa, na sigla em inglês) faz menção à cláusula primeira do Código de Conduta dos Editores, que proíbe ""informação imprecisa, distorcida ou enviesada"".  O jornal diz que a rainha teria expressado seu descontentamento com o bloco europeu em um almoço em 2011 com o então vice-premiê Nick Clegg, liberal-democrata e abertamente pró-UE. A monarca teria dito que o bloco estava indo na direção errada.  De acordo com uma ""fonte sênior"", diz o ""The Sun"", as pessoas que presenciaram o diálogo ""não tiveram nenhuma dúvida de qual era a visão da rainha sobre a integração europeia"".  Por sua conta no Twitter, Clegg afirmou que avisou ao jornalista do ""Sun"" se tratar de uma ""bobagem"". ""Não tenho lembrança desse acontecimento, e não é o tipo de coisa do qual eu me esqueceria"", escreveu.  Segundo a imprensa britânica, os assessores de Buckingham estariam especialmente irritados com o fato de a conversa ter sido em 2011, muito antes de se saber que haveria um referendo sobre a UE e quando não existia ainda o termo ""Brexit"".  Esta é a tida como a primeira vez que Buckingham recorre ao Ipso, órgão criado em setembro de 2014 na esteira do escândalo do tabloide ""News of the World"", que fazia reportagens com base em grampos telefônicos ilegais.  O palácio não fez queixa ao órgão, por exemplo, quando o mesmo ""Sun"", em julho do ano passado, publicou na capa uma foto de Elizabeth 2ª, quando criança, aparentemente fazendo uma saudação nazista. As determinações do Ipso não têm força de lei –ou seja, os jornais acatam se quiserem.  REFERENDO  Em fevereiro, o premiê David Cameron fechou um acordo com a UE que concedeu ""status especial"" aos britânicos para evitar a saída do bloco. O acordo restringe os direitos de imigrantes europeus que trabalham no país, e só depois de quatro anos de contribuição à Previdência eles poderão ter uma complementação, paga a trabalhadores de baixa renda.  Cameron também ganhou a queda de braço com o presidente da França, François Hollande, sobre o poder britânico para impedir que regulações europeias afetassem a City de Londres, o mercado financeiro que responde por 14% do PIB britânico. A City continuará a ser controlada pelo Banco da Inglaterra, o banco central do país.  Diante das concessões feitas pela UE, Cameron pediu aos britânicos que votem a favor da manutenção do país no bloco, por considerar que o Reino Unido já obteve as garantias que queria.  Mas ministros de seu gabinete já declararam apoio ao Brexit, além de políticos importantes, como o prefeito de Londres, Boris Johnson. A polêmica em torno do apoio ou não da rainha deve trazer ainda mais incerteza em torno do resultado da votação.  Segundo as últimas pesquisas de opinião, há uma leve vantagem para o ""sim"" à permanência, com 51% das intenções, ante 49% do ""não"".",Tabloide diz que rainha apoia saída do Reino Unido da UE; palácio nega
